taxonomy_id,phylum,class,order,family,genus,species,strain,Gram.stain,genome_size,,,
946435,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,Jeotgalicoccus sp. ATCC 8456,Jeotgalicoccus sp. ATCC 8456,positive,2090457,,,
946483,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Candidatus Symbiobacter,Candidatus Symbiobacter mobilis,Candidatus Symbiobacter mobilis CR,negative,2991840,,,
947516,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Magnetovirga,Magnetovirga frankeli,NA,negative,3729461,,,
947919,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Desulfosarcina,Desulfosarcina widdelii,Desulfosarcina widdelii,negative,7297718,,,
948,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum,Anaplasma phagocytophilum,negative,1387508,,,
948519,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas rivipollensis,Aeromonas rivipollensis,negative,4584495,,,
948563,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,Staphylococcus aureus O46,positive,2791410,,,
948564,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae,Vibrio cholerae C6706,negative,4087859,,,
94869,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium gasigenes,Clostridium gasigenes,positive,4094381.5,,,
949,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,Anaplasma platys,Anaplasma platys,negative,1196811,,,
95300,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas vancouverensis,Pseudomonas vancouverensis,negative,6352894.5,,,
95301,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas multiresinivorans,Pseudomonas multiresinivorans,negative,6517592,,,
953739,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces venezuelae,Streptomyces venezuelae ATCC 10712,positive,8224831.5,,,
95485,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia stabilis,Burkholderia stabilis,negative,8503120,,,
95486,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia,Burkholderia cenocepacia,negative,7805410,,,
955,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia pipientis,Wolbachia pipientis,negative,1291389.5,,,
956149,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,Cronobacter sakazakii SP291,negative,4518784,,,
95619,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. M1,Pseudomonas sp. M1,negative,6984680,,,
95641,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylotuvimicrobium,Methylotuvimicrobium buryatense,Methylotuvimicrobium buryatense,negative,4998879,,,
956483,Mycoplasmatota,-,Mycoplasmoidales,Metamycoplasmataceae,Mycoplasmopsis,Mycoplasmopsis bovis,Mycoplasmopsis bovis Hubei-1,negative,948121,,,
959,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Pseudobdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,Bdellovibrio bacteriovorus,negative,3782985,,,
960,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax,Bacteriovorax stolpii,Bacteriovorax stolpii,negative,3810309,,,
96232,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella lytica,Legionella lytica,negative,3707997,,,
96241,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus spizizenii,Bacillus subtilis subsp. spizizenii str. W23,positive,4042583,,,
96344,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus oxalaticus,Cupriavidus oxalaticus,negative,6759876.5,,,
96345,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,Flavobacterium psychrophilum,negative,2860483.5,,,
964,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum seropedicae,Herbaspirillum seropedicae,negative,5507785.5,,,
96468,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia vinacea,NA,positive,10119857,,,
96472,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thiothrix winogradskyi,Thiothrix winogradskyi,negative,4380446,,,
96495,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia endosymbiont of Brugia pahangi,Wolbachia endosymbiont of Brugia pahangi,negative,1072967,,,
96561,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfosudaceae,Desulfosudis,Desulfosudis oleivorans,Desulfococcus oleovorans Hxd3,negative,3944167,,,
96773,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera chlorobenzoica,Thauera chlorobenzoica,negative,3753998.5,,,
96901,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas synxantha,Pseudomonas synxantha BG33R,negative,6297495,,,
96942,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Vitreoscilla,Vitreoscilla sp. C1,Vitreoscilla sp. C1,negative,2612671,,,
97084,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,Halobacteriovorax marinus,negative,3393238,,,
97138,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. MD294,Clostridium sp. MD294,positive,2924599,,,
97478,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,Limosilactobacillus mucosae,positive,2098672,,,
97481,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Phocoenobacter,Phocoenobacter skyensis,Pasteurella skyensis,negative,2226361,,,
977880,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus taiwanensis,Cupriavidus taiwanensis LMG 19424,negative,6476522,,,
979,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga lytica,Cellulophaga lytica,negative,3834376,,,
979556,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium testaceum,Microbacterium testaceum StLB037,positive,3471800,,,
979982,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc sp. C2,Leuconostoc sp. C2,positive,1877273,,,
980251,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Mariniblastus,Mariniblastus fucicola,Mariniblastus fucicola,negative,6570840,,,
980254,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Roseimaritima,Roseimaritima ulvae,Roseimaritima ulvae,negative,8212515,,,
980422,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Candidatus Phytoplasma australiense,Strawberry lethal yellows phytoplasma (CPA) str. NZSb11,negative,959779,,,
980427,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus wulumuqiensis,Deinococcus wulumuqiensis,negative,3486014,,,
980445,Thermodesulfobacteriota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulfoglaeba,Desulfoglaeba alkanexedens,Desulfoglaeba alkanexedens ALDC,negative,3365583,,,
981222,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Chloracidobacterium,Chloracidobacterium thermophilum,Chloracidobacterium thermophilum B,negative,3695372,,,
981334,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter radioresistens,Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788,negative,3314712,,,
981367,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,Escherichia fergusonii ECD227,negative,4866106,,,
981368,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Xanthomonas,Xanthomonas euvesicatoria,Xanthomonas axonopodis pv. citrumelo F1,negative,4967469,,,
981384,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria conchae,Ruegeria conchae,negative,4502157,,,
981385,Acidobacteriota,Holophagae,Thermotomaculales,Thermotomaculaceae,Thermotomaculum,Thermotomaculum hydrothermale,Thermotomaculum hydrothermale,negative,2317141,,,
981386,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella vulpis,NA,negative,3238137.5,,,
981539,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallolyticus,Streptococcus gallolyticus subsp. gallolyticus ATCC 43143,positive,2362241,,,
981540,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus,Streptococcus pasteurianus ATCC 43144,positive,2100077,,,
98228,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. OxB-1,Bacillus sp. OxB-1,positive,3594618,,,
983328,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter fetus,Campylobacter fetus subsp. venerealis NCTC 10354,negative,1913619,,,
983544,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,Lacinutrix sp. 5H-3-7-4,Lacinutrix sp. 5H-3-7-4,negative,3296168,,,
983548,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia sp. 4H-3-7-5,Dokdonia sp. 4H-3-7-5,negative,3389993,,,
983594,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia,Burkholderia cepacia ATCC 25416,negative,8590167,,,
98360,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica subsp. enterica serovar Dublin,negative,4897606,,,
983917,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Rubrivivax,Rubrivivax gelatinosus,Rubrivivax gelatinosus IL144,negative,5043253,,,
984129,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis,Francisella cf. novicida Fx1,negative,1913619,,,
984208,Cyanobacteriota,Cyanophyceae,Nostocales,Aphanizomenonaceae,Sphaerospermopsis,Sphaerospermopsis torques-reginae,Sphaerospermopsis torques-reginae ITEP-024,negative,5254542,,,
984211,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica subsp. enterica serovar Anatum str. ATCC BAA-1592,negative,4706101,,,
984237,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958,negative,4905181,,,
984247,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,NA,negative,4882716,,,
984253,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,NA,negative,4841468,,,
984262,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,Saprospira,Saprospira grandis,Saprospira grandis str. Lewin,negative,4400185,,,
984307,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia kururiensis,NA,negative,6711709,,,
984892,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus pseudintermedius,Staphylococcus pseudintermedius ED99,positive,2572216,,,
985002,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus argenteus,Staphylococcus argenteus,positive,2789702.5,,,
985006,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,Staphylococcus aureus subsp. aureus LGA251,positive,2753827,,,
985008,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,Aggregatibacter aphrophilus ATCC 33389,negative,2337153,,,
985043,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sejongensis,Polaribacter sejongensis,negative,4461680,,,
985079,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia multivorans,Burkholderia multivorans ATCC BAA-247,negative,6322746,,,
985080,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori,NA,negative,1562832,,,
985081,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori,NA,negative,1548238,,,
985665,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus terrae,Paenibacillus terrae HPL-003,positive,6860968.5,,,
985762,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus agnetis,Staphylococcus agnetis,positive,2481135,,,
986,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium johnsoniae,Flavobacterium johnsoniae,negative,5769193,,,
986075,Bacillota,Bacilli,Bacillales,Bacillaceae,Caldalkalibacillus,Caldalkalibacillus thermarum,Caldalkalibacillus thermarum TA2.A1,positive,3120188.5,,,
98668,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium septicum,Mycolicibacterium septicum,positive,6795453,,,
98671,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Pseudoglutamicibacter,Pseudoglutamicibacter albus,NA,positive,2185900,,,
98672,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter luteolus,NA,positive,3735901.5,,,
98785,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,Buchnera aphidicola (Aphis gossypii),negative,628100,,,
98792,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,NA,negative,588150,,,
98793,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,Buchnera aphidicola (Rhopalosiphum padi),negative,653824,,,
98794,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,Buchnera aphidicola (Schizaphis graminum),negative,653353,,,
98795,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,NA,negative,659063,,,
98797,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,NA,negative,542847,,,
98802,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,NA,negative,433824,,,
98804,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,Buchnera aphidicola (Tuberolachnus salignus),negative,430464,,,
988779,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus Megaera,Candidatus Megaera polyxenophila,NA,negative,2000552,,,
990078,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium huanghuaihaiense,NA,negative,9420453,,,
990268,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio maritimus,Vibrio maritimus,negative,5685812,,,
990282,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1,negative,4911145,,,
990288,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus caldus,Acidithiobacillus caldus SM-1,negative,3237599,,,
990315,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Xanthomonas,Xanthomonas campestris,Xanthomonas campestris pv. raphani 756C,negative,4941214,,,
990317,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallolyticus,Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069,positive,2377209,,,
991789,Bacillota,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum,Anaerotignum propionicum,Anaerotignum propionicum DSM 1682,positive,3098555,,,
991791,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium acetobutylicum,Clostridium acetobutylicum DSM 1731,positive,4145581,,,
991905,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Polymorphum,Polymorphum gilvum,Polymorphum gilvum SL003B-26A1,negative,4718963,,,
991910,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,NA,negative,5507365,,,
991915,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli O121:H19,negative,5479511,,,
991919,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli O145:NM,negative,5790057,,,
992186,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Cereibacter,Cereibacter sphaeroides,Cereibacter sphaeroides WS8N,negative,4417788,,,
992289,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium nitratireducens,NA,negative,2992352,,,
992406,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Riemerella,Riemerella anatipestifer,Riemerella anatipestifer RA-GD,negative,2166384,,,
99287,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,negative,4951383,,,
993414,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Naumannella,Naumannella halotolerans,NA,positive,3410878,,,
993502,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium daqingense,Bradyrhizobium daqingense,negative,7943638,,,
993512,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis,Streptococcus suis A7,positive,2038409,,,
994476,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia enterocolitica,Yersinia enterocolitica subsp. palearctica 105.5R(r),negative,4621811,,,
994479,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora spinosa,NA,positive,8803294.5,,,
994484,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas brassicacearum,Pseudomonas brassicacearum subsp. brassicacearum NFM421,negative,6843248,,,
99598,Cyanobacteriota,Cyanophyceae,Nostocales,Calotrichaceae,Calothrix,Calothrix sp. PCC 7507,Calothrix sp. PCC 7507,negative,7023215,,,
996,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium columnare,Flavobacterium columnare,negative,3261146,,,
996285,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Stutzerimonas,Stutzerimonas stutzeri,Pseudomonas stutzeri DSM 4166,negative,4689946,,,
99653,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus koreensis,Rhodococcus koreensis,positive,10909875,,,
996558,Bacillota,Bacilli,Bacillales,Bacillaceae,Caldifermentibacillus,Caldifermentibacillus hisashii,NA,positive,3914652,,,
996634,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium ulcerans,Corynebacterium ulcerans 0102,positive,2579188,,,
996639,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli O157:H7 str. EC10,negative,5021697,,,
996801,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter reichenbachii,Polaribacter reichenbachii,negative,4125014,,,
